Event.Id,Investigation.Type,Accident.Number,Event.Date,Location,Country,Latitude,Longitude,Airport.Code,Airport.Name,Injury.Severity,Aircraft.damage,Aircraft.Category,Registration.Number,Make,Model,Amateur.Built,Number.of.Engines,Engine.Type,FAR.Description,Schedule,Purpose.of.flight,Air.carrier,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition,Broad.phase.of.flight,Report.Status,Publication.Date
20020917X04004,Accident,NYC82DA207,1982-08-22,"UTICA, NY",United States,,,UCA,ONEIDA,Non-Fatal,Substantial,Airplane,N4950M,Piper,PA-11,No,1,Reciprocating,Part 91: General Aviation,,Personal,,0,0,0,2,VMC,Landing,Probable Cause,22-08-1983
20020917X03877,Accident,MKC82FA153,1982-08-22,"OZARK, MO",United States,,,2K2,AIR PARK SOUTH,Non-Fatal,Substantial,Airplane,N922,Lawson Special,DG-1,Yes,1,Reciprocating,Part 91: General Aviation,,Personal,,0,2,2,0,VMC,Takeoff,Probable Cause,22-08-1983
20020917X03413,Accident,FTW82DA340,1982-08-22,"JONESBORO, AR",United States,,,AR26,PARKER,Non-Fatal,Substantial,Airplane,N761BK,Cessna,152A,No,1,Reciprocating,Part 91: General Aviation,,Personal,,0,0,0,1,VMC,Landing,Probable Cause,22-08-1983
20020917X03190,Accident,DEN82DA171,1982-08-22,"BISMARCK, ND",United States,,,BIS,BISMARCK MUNICIPAL,Non-Fatal,Substantial,Airplane,N3004B,Cessna,190,No,1,Reciprocating,Part 91: General Aviation,,Personal,,0,0,0,4,VMC,Landing,Probable Cause,22-08-1983
20020917X03047,Accident,CHI82DA325,1982-08-22,"WALL LAKE, MI",United States,,,,,Non-Fatal,Substantial,Balloon,N89MW,Cameron,0-77,No,0,Unknown,Part 91: General Aviation,,Personal,,0,0,0,2,VMC,Approach,Probable Cause,22-08-1983
20020917X03042,Accident,CHI82DA320,1982-08-22,"HOUSTON, MN",United States,,,,,Non-Fatal,Substantial,Airplane,N8601C,Piper,PA-22,No,1,Reciprocating,Part 91: General Aviation,,Personal,,0,0,0,1,VMC,Cruise,Probable Cause,22-08-1983
20020917X03041,Accident,CHI82DA319,1982-08-22,"ST. PAUL, MN",United States,,,STP,ST. PAUL DOWNTOWN,Non-Fatal,Substantial,Airplane,N76778,Cessna,120,No,1,Reciprocating,Part 91: General Aviation,,Personal,,0,0,0,1,VMC,Landing,Probable Cause,22-08-1983
20020917X02817,Accident,ATL82DA246,1982-08-22,"BATESVILLE, GA",United States,,,,KING SKY RANCH,Non-Fatal,Substantial,Airplane,N9398G,Cessna,182P,No,1,Reciprocating,Part 91: General Aviation,,Personal,,0,0,0,2,VMC,Approach,Probable Cause,22-08-1983
20020917X02700,Accident,ANC82DAG50,1982-08-22,"KODIAK, AK",United States,,,,,Non-Fatal,Substantial,Airplane,N60460,Cessna,150,No,1,Reciprocating,Part 91: General Aviation,,Personal,,0,0,0,1,VMC,Takeoff,Probable Cause,22-08-1983
20020917X02675,Accident,ANC82DAA12,1982-08-22,"MINCHUMINA, AK",United States,,,,,Non-Fatal,Substantial,Airplane,N88264,Citabria,8GCBC,No,1,Reciprocating,Part 91: General Aviation,,Personal,,0,0,0,1,VMC,Landing,Probable Cause,22-08-1983
20020917X03614,Accident,LAX82DA311,1982-08-22,"GRAND CANYON, AZ",United States,,,,,Non-Fatal,Substantial,Helicopter,N83037,Bell,206B,No,1,Turbo Shaft,Part 91: General Aviation,,Unknown,,0,0,0,1,VMC,Cruise,Probable Cause,22-08-1983
20020917X03210,Accident,DEN82FA197,1982-08-22,"NEAR KALISPELL, MT",United States,,,,,Fatal(1),Substantial,Airplane,CGICK,Cessna,150L,No,1,Reciprocating,Part 91: General Aviation,,Unknown,,1,0,1,0,VMC,Landing,Probable Cause,22-08-1983
20020917X03694,Accident,LAX82FA313,1982-08-23,"5NM SW OF MCNEA, AZ",United States,,,,,Fatal(4),Destroyed,Airplane,N56493,Maule,M-6-235,No,1,Reciprocating,Part 91: General Aviation,,Personal,,4,0,0,0,VMC,Takeoff,Probable Cause,23-08-1983
20020917X03509,Accident,FTW82FRJ16A,1982-08-23,"JONES, LA",United States,,,,,Fatal(2),Destroyed,Airplane,N8474V,Rockwell,S-2R,No,1,Reciprocating,Part 137: Agricultural,UNK,Aerial Application,,2,0,0,0,VMC,Maneuvering,Probable Cause,23-08-1983
20020917X03086,Accident,CHI82FA326,1982-08-23,"ATHENS, MI",United States,,,9C2,DAVID'S STRIP,Fatal(1),Destroyed,Airplane,N2928H,Ercoupe,415-C,No,1,Reciprocating,Part 91: General Aviation,,Personal,,1,1,0,0,VMC,Approach,Probable Cause,23-08-1983
20020917X02703,Accident,ANC82DAG60,1982-08-23,"DILLINGHAM, AK",United States,,,,,Fatal(3),Destroyed,Airplane,N5936V,Piper,PA-28R,No,1,Reciprocating,Part 91: General Aviation,,Business,,3,0,0,0,VMC,Cruise,Probable Cause,23-08-1983
20020917X04147,Accident,SEA82DA148,1982-08-23,"WEISER, ID",United States,,,,,Non-Fatal,Substantial,Airplane,N3762A,Piper,PA-22-135,No,1,Reciprocating,Part 91: General Aviation,,Instructional,,0,0,0,2,VMC,Go-around,Probable Cause,23-08-1983
20020917X03615,Accident,LAX82DA312,1982-08-23,"MCNEAL, AZ",United States,,,,,Non-Fatal,Substantial,Airplane,N9101E,Maule,M-5-235C,No,1,Reciprocating,Part 91: General Aviation,,Personal,,0,0,0,3,VMC,Landing,Probable Cause,23-08-1983
20020917X03509,Accident,FTW82FRJ16B,1982-08-23,"JONES, LA",United States,,,,,Fatal(2),Substantial,Airplane,N2342Z,Air Tractor,AT-400,No,1,Turbo Prop,Part 137: Agricultural,UNK,Aerial Application,,2,0,0,0,VMC,Maneuvering,Probable Cause,23-08-1983
20020917X02696,Accident,ANC82DAG43,1982-08-23,"EAGLE RIVER, AK",United States,,,,,Non-Fatal,Substantial,Airplane,N7773K,Piper,PA-20,No,1,Reciprocating,Part 91: General Aviation,,Personal,,0,0,0,1,VMC,Takeoff,Probable Cause,23-08-1983
20020917X03864,Accident,MKC82DA155,1982-08-23,"CEDAR RAPIDS, IA",United States,,,,,Non-Fatal,Substantial,Helicopter,N57807,Aerospatiale,AS-355F,No,2,Turbo Shaft,Part 91: General Aviation,,Unknown,,0,0,2,3,VMC,Cruise,Probable Cause,23-08-1983
20020917X03417,Accident,FTW82DA344,1982-08-23,"SILVER CITY, NM",United States,,,1.00E+06,TURNER RIDGEPORT,Non-Fatal,Substantial,Airplane,N9867F,Cessna,401A,No,2,Reciprocating,Part 91: General Aviation,,Unknown,,0,0,0,2,VMC,Takeoff,Probable Cause,23-08-1983
20020917X03779,Accident,MIA82DA178,1982-08-23,CHARLOTTE AMALI,,,,STT,HARRY STRUMAN,Non-Fatal,Substantial,Airplane,N87629,Douglas,C-47,No,2,Reciprocating,Part 135: Air Taxi & Commuter,NSCH,Unknown,Carib Air Cargo,0,0,0,4,VMC,Taxi,Probable Cause,23-08-1983
20020917X04031,Accident,NYC82FA208,1982-08-24,"CARTHAGE, ME",United States,,,,,Fatal(2),Destroyed,Airplane,N3728H,Erco,415C,No,1,Reciprocating,Part 91: General Aviation,,Personal,,2,0,0,0,VMC,Maneuvering,Probable Cause,24-08-1983
20020917X03727,Accident,LAX82FXQ12,1982-08-24,"DAYTON, NV",United States,,,,,Fatal(2),Destroyed,Airplane,N9968H,Cessna,182R,No,1,Reciprocating,Part 91: General Aviation,,Personal,,2,0,0,0,VMC,Descent,Probable Cause,24-08-1983
20020917X04010,Accident,NYC82DA240,1982-08-24,"HONEOYE FALLS, NY",United States,,,D70,HONEOYE FALLS,Non-Fatal,Substantial,Airplane,N41419,Piper,PA-28-140,No,1,Reciprocating,Part 91: General Aviation,,Personal,,0,0,1,0,VMC,Approach,Probable Cause,24-08-1983
20020917X03865,Accident,MKC82DA156,1982-08-24,"SIDNEY, NE",United States,,,SNY,SIDNEY MUNI,Non-Fatal,Substantial,Airplane,N5464E,,SKYBOLT,Yes,1,Reciprocating,Part 91: General Aviation,,Personal,,0,0,0,1,VMC,Landing,Probable Cause,24-08-1983
20020917X03707,Accident,LAX82FUM10,1982-08-24,"SAN DIEGO, CA",United States,,,,,Non-Fatal,Substantial,Helicopter,N9595F,Hughes,269B,No,1,Reciprocating,Part 91: General Aviation,,Instructional,,0,0,0,2,VMC,Landing,Probable Cause,24-08-1983
20020917X03228,Accident,DEN82FTI17,1982-08-24,"BROWNING, MT",United States,,,,STAR-BROWNING,Non-Fatal,Substantial,Airplane,N14695,Bellanca,17-30A,No,1,Reciprocating,Part 91: General Aviation,,Business,,0,0,0,3,VMC,Landing,Probable Cause,24-08-1983
20020917X03503,Accident,FTW82FRG37,1982-08-25,"KILLEEN, TX",United States,,,,,Fatal(2),Destroyed,Airplane,N2541F,Champion,7GCAA,No,1,Reciprocating,Part 91: General Aviation,,Personal,,2,0,0,0,VMC,Maneuvering,Probable Cause,25-08-1983
20020917X03016,Accident,CHI82DA291A,1982-08-25,"STRONGSVILLE, OH",United States,,,1G6,STRONGSVILLE,Non-Fatal,Destroyed,Airplane,N20374,Cessna,172M,No,1,Reciprocating,Part 91: General Aviation,,Instructional,,0,0,0,3,VMC,Landing,Probable Cause,25-08-1983
20020917X02897,Incident,ATL82IA245,1982-08-25,"DULUTH, GA",United States,,,17A,GWINNETT COUNTY,Incident,Minor,Airplane,N2163W,Beech,C23,No,1,Reciprocating,Part 91: General Aviation,,Instructional,,0,0,0,1,VMC,Standing,Probable Cause,25-08-1983
20020917X02716,Incident,ANC82IA076,1982-08-25,"SCAMMON BAY, AK",United States,,,SCM,SCAMMON BAY,Incident,Minor,Airplane,N3870G,Cessna,206B,No,1,Reciprocating,Part 91: General Aviation,,Unknown,,0,0,0,1,VMC,Approach,Probable Cause,25-08-1983
20020917X03209,Accident,DEN82FA175,1982-08-25,"DEL NORTE, CO",United States,,,,,Non-Fatal,Substantial,Airplane,N477KW,Convair,340,No,2,Reciprocating,Part 91: General Aviation,,Ferry,,0,2,0,0,IMC,Cruise,Probable Cause,25-08-1983
20020917X03016,Accident,CHI82DA291B,1982-08-25,"STRONGSVILLE, OH",United States,,,1G6,STRONGSVILLE,Non-Fatal,Substantial,Airplane,N3438N,Mooney,M20F,No,1,Reciprocating,Part 91: General Aviation,,Personal,,0,0,0,3,VMC,Landing,Probable Cause,25-08-1983
20020917X02823,Accident,ATL82DA253,1982-08-25,"CAMPBELLSVILLE, KY",United States,,,AAS,TAYLOR COUNTY,Non-Fatal,Substantial,Airplane,N6850J,Piper,PA-34,No,2,Reciprocating,Part 91: General Aviation,,Business,,0,0,0,1,VMC,Taxi,Probable Cause,25-08-1983
20020917X02698,Accident,ANC82DAG46,1982-08-25,"QUINHAGAK, AK",United States,,,,QUINHAGAK,Non-Fatal,Substantial,Airplane,N53145,Cessna,172,No,1,Reciprocating,Part 91: General Aviation,,Personal,,0,0,0,2,VMC,Takeoff,Probable Cause,25-08-1983
20020917X04005,Accident,NYC82DA209,1982-08-25,"SARATOGA SPRING, NY",United States,,,,,Non-Fatal,Substantial,Airplane,N88572,Cessna,421C,No,2,Reciprocating,Part 91: General Aviation,,Unknown,,0,0,0,2,IMC,Approach,Probable Cause,25-08-1983
20020917X03425,Accident,FTW82DA354,1982-08-25,"COLUMBIA, LA",United States,,,,KEAHEY,Non-Fatal,Substantial,Airplane,N8390,Grumman,G-164A,No,1,Reciprocating,Part 137: Agricultural,UNK,Unknown,,0,0,0,1,VMC,Takeoff,Probable Cause,25-08-1983
20020917X02668,Accident,ANC82DA080,1982-08-25,"NEAR DILLINGHAM, AK",United States,,,5QN,THE QUEENS,Non-Fatal,Substantial,Airplane,N7989C,Piper,PA-32,No,1,Reciprocating,Part 135: Air Taxi & Commuter,NSCH,Unknown,Peter Reichard,0,0,0,7,VMC,Takeoff,Probable Cause,25-08-1983
20020917X03421,Accident,FTW82DA350,1982-08-26,"WINNESBORO, LA",United States,,,,,Non-Fatal,Destroyed,Airplane,N4342S,Air Tractor,AT-301,No,1,Reciprocating,Part 137: Agricultural,UNK,Unknown,,0,0,0,1,VMC,Maneuvering,Probable Cause,26-08-1983
20020917X04008,Accident,NYC82DA213,1982-08-26,"MATAWAN, NJ",United States,,,2N8,MARLBORO,Non-Fatal,Substantial,Airplane,N1156U,Mooney,M20J,No,1,Reciprocating,Part 91: General Aviation,,Personal,,0,0,0,1,VMC,Go-around,Probable Cause,26-08-1983
20020917X03867,Accident,MKC82DA158,1982-08-26,"MASON CITY, IA",United States,,,,,Non-Fatal,Substantial,Helicopter,N1345Q,Fairchild Hiller,FH 1100,No,1,Turbo Shaft,Part 137: Agricultural,UNK,Aerial Application,,0,0,0,1,VMC,Maneuvering,Probable Cause,26-08-1983
20020917X03194,Accident,DEN82DA176,1982-08-26,"FT. COLLINS, CO",United States,,,IV4,LOVELAND-FT.COLLINS,Non-Fatal,Substantial,Airplane,N757AV,Cessna,152,No,1,Reciprocating,Part 91: General Aviation,,Instructional,,0,0,0,1,VMC,Landing,Probable Cause,26-08-1983
20020917X04161,Accident,SEA82FA149,1982-08-27,"BOISE, ID",United States,,,BOI,BOISE AIR TERMINAL,Non-Fatal,Destroyed,Airplane,N7306U,Cessna,T207A,No,1,Reciprocating,Part 135: Air Taxi & Commuter,NSCH,Unknown,Salmon Air Taxi,0,0,3,4,VMC,Takeoff,Probable Cause,27-08-1983
20020917X04148,Accident,SEA82DA150B,1982-08-27,"AUBURN, WA",United States,,,S50,AUBURN MUNICIPAL,Non-Fatal,Minor,Airplane,N1338J,Rockwell,112A,No,1,Reciprocating,Part 91: General Aviation,,Personal,,0,0,0,2,VMC,Taxi,Probable Cause,27-08-1983
20020917X03510,Accident,FTW82FRJ17,1982-08-27,"JAMESTOWN, LA",United States,,,,,Non-Fatal,Destroyed,Helicopter,N5754P,Bell,206B,No,1,Turbo Shaft,Part 133: Rotorcraft Ext. Load,UNK,Unknown,,0,1,0,0,VMC,Maneuvering,Probable Cause,27-08-1983
20020917X03478,Accident,FTW82FQA26,1982-08-27,"LA PLATA, NM",United States,,,,,Non-Fatal,Destroyed,Airplane,N3251V,Cessna,150,No,1,Reciprocating,Part 91: General Aviation,,Personal,,0,1,0,0,VMC,Maneuvering,Probable Cause,27-08-1983
20020917X03226,Accident,DEN82FTG06,1982-08-27,"OAKES, ND",United States,,,,,Fatal(2),Destroyed,Airplane,N7715H,Piper,PA-12,No,1,Reciprocating,Part 91: General Aviation,,Personal,,2,0,0,0,VMC,Maneuvering,Probable Cause,27-08-1983
20020917X03225,Accident,DEN82FTE24,1982-08-27,"MONARCH PASS, CO",United States,,,,,Non-Fatal,Destroyed,Airplane,N3LT,Cessna,172M,No,1,Reciprocating,Part 91: General Aviation,,Personal,,0,2,0,0,VMC,Climb,Probable Cause,27-08-1983
20020917X02701,Accident,ANC82DAG52,1982-08-27,"HEALY, AK",United States,,,,MINE STRIP,Non-Fatal,Destroyed,Airplane,N4830U,Cessna,TU206,No,1,Reciprocating,Part 91: General Aviation,,Business,,0,0,0,3,VMC,Landing,Probable Cause,27-08-1983
20020917X04148,Accident,SEA82DA150A,1982-08-27,"AUBURN, WA",United States,,,S50,AUBURN MUNICIPAL,Non-Fatal,Substantial,Airplane,N8316A,Piper,PA-28-161,No,1,Reciprocating,Part 91: General Aviation,,Business,,0,0,0,2,VMC,Standing,Probable Cause,27-08-1983
20020917X03730,Accident,LAX82LUQ19,1982-08-27,"SANTA YNEZ, CA",United States,,,IZA,SANTA YNEZ,Non-Fatal,Substantial,Airplane,N5049U,Bellanca,8GCBC,No,1,Reciprocating,Part 91: General Aviation,,Personal,,0,0,0,1,VMC,Approach,Probable Cause,27-08-1983
20020917X03620,Accident,LAX82DA318,1982-08-27,"HAYWARD, CA",United States,,,HWD,HAYWARD AIR TERMINAL,Non-Fatal,Substantial,Airplane,N2671Z,Bellanca,7ECA,No,1,Reciprocating,Part 91: General Aviation,,Personal,,0,0,1,0,VMC,Landing,Probable Cause,27-08-1983
20020917X03483,Accident,FTW82FQG20,1982-08-27,"CLOVIS, NM",United States,,,,CLOVIS MUNI,Non-Fatal,Substantial,Airplane,N4827A,Piper,PA-22-150,No,1,Reciprocating,Part 91: General Aviation,,Personal,,0,1,0,0,VMC,Takeoff,Probable Cause,27-08-1983
20020917X02822,Accident,ATL82DA252,1982-08-27,"GUNNISON, MS",United States,,,,,Non-Fatal,Substantial,Airplane,N6787K,Grumman,G-164C,No,1,Reciprocating,Part 137: Agricultural,UNK,Aerial Application,,0,0,0,1,VMC,Maneuvering,Probable Cause,27-08-1983
20020917X02818,Accident,ATL82DA247,1982-08-27,"GREENSBORO, NC",United States,,,W88,AIR HARBOR,Non-Fatal,Substantial,Airplane,N30445,Cessna,177,No,1,Reciprocating,Part 91: General Aviation,,Business,,0,0,1,2,VMC,Landing,Probable Cause,27-08-1983
20020917X03868,Accident,MKC82DA159,1982-08-27,"PALO, IA",United States,,,,,Non-Fatal,Substantial,Helicopter,N12412,Bell,47G-2,No,1,Reciprocating,Part 137: Agricultural,UNK,Unknown,,0,0,0,2,VMC,Descent,Probable Cause,27-08-1983
20020917X03422,Accident,FTW82DA351,1982-08-27,"ALVIN, TX",United States,,,,,Non-Fatal,Substantial,Airplane,N3657J,Air Tractor,AT-400,No,1,Turbo Prop,Part 137: Agricultural,UNK,Unknown,,0,0,0,1,VMC,Maneuvering,Probable Cause,27-08-1983
20020917X03437,Accident,FTW82DRA26,1982-08-28,"FRIENDSWOOD, TX",United States,,,,POLLY RANCH,Non-Fatal,,Airplane,N150WM,Cessna,150,No,1,Reciprocating,Part 91: General Aviation,,Personal,,0,1,0,1,VMC,Standing,Probable Cause,28-08-1983
20020917X03090,Accident,CHI82FEG04,1982-08-28,"WILLIAMSBURG, OH",United States,,,,HUTCHINSON PRIVATE,Fatal(1),Destroyed,Gyrocraft,N2774L,Bently,B8M,Yes,1,Reciprocating,Part 91: General Aviation,,Instructional,,1,0,0,0,VMC,Approach,Probable Cause,28-08-1983
20020917X03049,Accident,CHI82DA328,1982-08-28,"KENOSHA, WI",United States,,,ENW,KENOSHA,Non-Fatal,Destroyed,Airplane,N8186X,Cessna,172,No,1,Reciprocating,Part 91: General Aviation,,Personal,,0,0,1,1,VMC,Approach,Probable Cause,28-08-1983
20020917X03048,Accident,CHI82DA327,1982-08-28,"MEDINA, OH",United States,,,165,FREEDOM FIELD,Non-Fatal,Destroyed,Helicopter,N9307F,Hughes,269B,No,1,Reciprocating,Part 91: General Aviation,,Personal,,0,0,0,1,VMC,Takeoff,Probable Cause,28-08-1983
20020917X04011,Accident,NYC82DFJ19,1982-08-28,"ELMIRA, NY",United States,,,,HARRIS HILL,Non-Fatal,Substantial,Glider,N65850,Schweizer,2-33A,No,0,Unknown,Part 91: General Aviation,,Personal,,0,0,0,1,VMC,Approach,Probable Cause,28-08-1983
20020917X04007,Accident,NYC82DA212,1982-08-28,"NORWOOD, MA",United States,,,OWD,NORWOOD,Non-Fatal,Substantial,Airplane,N15752,Piper,PA-28-140,No,1,Reciprocating,Part 91: General Aviation,,Instructional,,0,0,0,1,VMC,Landing,Probable Cause,28-08-1983
20020917X04006,Accident,NYC82DA211,1982-08-28,"DUBOIS, PA",United States,,,DUJ,DUBOIS-JEFFERSON COUNTY,Non-Fatal,Substantial,Airplane,N197V,Cessna,180G,No,1,Reciprocating,Part 91: General Aviation,,Personal,,0,0,0,1,VMC,Landing,Probable Cause,28-08-1983
20020917X03638,Accident,LAX82DVG32,1982-08-28,"CHICO, CA",United States,,,,,Non-Fatal,Substantial,Glider,N66JP,Blanik,L-13,No,0,Unknown,Part 91: General Aviation,,Personal,,0,1,0,0,VMC,Landing,Probable Cause,28-08-1983
20020917X03624,Accident,LAX82DA323,1982-08-28,"CHANDLER, AZ",United States,,,L07,MEMORIAL,Non-Fatal,Substantial,Airplane,N47930,Cessna,152,No,1,Reciprocating,Part 91: General Aviation,,Instructional,,0,0,0,1,VMC,Landing,Probable Cause,28-08-1983
20020917X03623,Accident,LAX82DA322,1982-08-28,"MONTEREY, CA",United States,,,MRY,MONTEREY PENINSULA,Non-Fatal,Substantial,Airplane,N94296,Cessna,A185F,No,1,Reciprocating,Part 91: General Aviation,,Personal,,0,0,0,2,VMC,Landing,Probable Cause,28-08-1983
20020917X03621,Accident,LAX82DA319,1982-08-28,"TWENTY-NINE PAL, CA",United States,,,TNP,TWENTY-NINE PALMS,Non-Fatal,Substantial,Airplane,N5624U,Piper,PA-28-140,No,1,Reciprocating,Part 91: General Aviation,,Personal,,0,0,0,3,VMC,Takeoff,Probable Cause,28-08-1983
20020917X03426,Accident,FTW82DA356,1982-08-28,"BLACK, TX",United States,,,,,Non-Fatal,Substantial,Airplane,N9646J,Cessna,T188C,No,1,Reciprocating,Part 137: Agricultural,UNK,Aerial Application,,0,0,0,1,VMC,Maneuvering,Probable Cause,28-08-1983
20020917X03424,Accident,FTW82DA353,1982-08-28,"SPEARMAN, TX",United States,,,Q47,SPEARMAN MUNI,Non-Fatal,Substantial,Airplane,N91MR,Cessna,183P,No,1,Reciprocating,Part 91: General Aviation,,Personal,,0,0,0,2,VMC,Approach,Probable Cause,28-08-1983
20020917X03423,Accident,FTW82DA352,1982-08-28,"PEARLAND, TX",United States,,,21T,HOUSTON AIRPARK,Non-Fatal,Substantial,Airplane,N5788L,Grumman,AA-1,No,1,Reciprocating,Part 91: General Aviation,,Personal,,0,0,1,0,VMC,Takeoff,Probable Cause,28-08-1983
20020917X03050,Accident,CHI82DA330,1982-08-28,"WINCHESTER, IL",United States,,,,SPANGLER RLA,Non-Fatal,Substantial,Airplane,N22552,Cessna,172,No,1,Reciprocating,Part 91: General Aviation,,Personal,,0,0,0,1,VMC,Landing,Probable Cause,28-08-1983
20020917X02826,Accident,ATL82DA256,1982-08-28,"ANGIER, NC",United States,,,,,Non-Fatal,Substantial,Helicopter,N9374F,Hughes,269B,No,1,Reciprocating,Part 137: Agricultural,UNK,Aerial Application,,0,0,0,1,VMC,Maneuvering,Probable Cause,28-08-1983
20020917X02819,Accident,ATL82DA248,1982-08-28,"PERRY, GA",United States,,,54A,PERRY-FORT VALLEY,Non-Fatal,Substantial,Airplane,N1586V,Cessna,172M,No,1,Reciprocating,Part 91: General Aviation,,Instructional,,0,0,1,0,VMC,Approach,Probable Cause,28-08-1983
20020917X02666,Accident,ANC82DA077,1982-08-28,"SOLDOTNA, AK",United States,,,SXQ,SOLDOTNA AIRPORT,Non-Fatal,Substantial,Airplane,N9804E,Aeronca,11AC,No,1,Reciprocating,Part 91: General Aviation,,Instructional,,0,0,0,1,VMC,Landing,Probable Cause,28-08-1983
20020917X04041,Accident,NYC82FGM15,1982-08-29,"MARS, PA",United States,,,,LAKEHILL,Non-Fatal,Destroyed,Airplane,N41835,Wayne Ison,PDQ-II,No,1,Reciprocating,Part 91: General Aviation,,Personal,,,1,,,VMC,Approach,Probable Cause,01-02-2016
20020917X04032,Accident,NYC82FA210B,1982-08-29,"FAIRFIELD, NJ",United States,,,CDW,ESSEX COUNTY,Fatal(2),Destroyed,Airplane,N8998V,Cessna,172M,No,1,Reciprocating,Part 91: General Aviation,,Instructional,,2,0,1,0,VMC,Approach,Probable Cause,29-08-1983
20020917X03879,Accident,MKC82FA161,1982-08-29,"MEDIAPOLIS, IA",United States,,,,,Fatal(4),Destroyed,Airplane,N56373,Piper,PA-28R-200,No,1,Reciprocating,Part 91: General Aviation,,Personal,,4,0,0,0,IMC,Cruise,Probable Cause,29-08-1983
20020917X03878,Accident,MKC82FA160,1982-08-29,"COUNCIL BLUFFS, IA",United States,,,OMA,EPPLEY AIRFIELD,Fatal(2),Destroyed,Airplane,N2906A,Cessna,T310R,No,2,Reciprocating,Part 91: General Aviation,,Business,,2,0,0,0,UNK,Approach,Probable Cause,29-08-1983
20020917X03087,Accident,CHI82FA329,1982-08-29,"NEAR WOODRUFF, WI",United States,,,ARV,LAKELAND,Fatal(1),Destroyed,Airplane,N7746Q,Cessna,310Q,No,2,Reciprocating,Part 91: General Aviation,,Personal,,1,1,0,0,IMC,Approach,Probable Cause,29-08-1983
20020917X02898,Incident,ATL82IA287,1982-08-29,"BELTSVILLE, MD",United States,,,,BELTSVILLE AG CENTER,Incident,Minor,Airplane,N8245N,Piper,PA-28-140,No,1,Reciprocating,Part 91: General Aviation,,Personal,,0,0,0,1,VMC,Approach,Probable Cause,29-08-1983
20020917X02882,Accident,ATL82FLG14,1982-08-29,"CHARLESTON, SC",United States,,,,,Non-Fatal,Destroyed,Airplane,N99CB,Cessna,182B,No,1,Reciprocating,Part 91: General Aviation,,Personal,,0,2,2,0,VMC,Descent,Probable Cause,29-08-1983
20020917X02852,Accident,ATL82FA251,1982-08-29,"STATE ROAD, NC",United States,,,ZEF,ELKIN MUNICIPAL,Fatal(1),Destroyed,Airplane,N38231,Piper,PA-28R-201T,No,1,Reciprocating,Part 91: General Aviation,,Personal,,1,0,0,0,VMC,Descent,Probable Cause,29-08-1983
20020917X04032,Accident,NYC82FA210A,1982-08-29,"FAIRFIELD, NJ",United States,,,CDW,ESSEX COUNTY,Fatal(2),Substantial,Airplane,N9121U,Cessna,150M,No,1,Reciprocating,Part 91: General Aviation,,Instructional,,2,0,1,0,VMC,Approach,Probable Cause,29-08-1983
20020917X03695,Accident,LAX82FA320,1982-08-29,"RANCHO SANTA FE, CA",United States,,,,,Non-Fatal,Substantial,Airplane,N888GS,Cessna,150M,No,1,Reciprocating,Part 91: General Aviation,,Instructional,,0,0,0,2,VMC,Maneuvering,Probable Cause,29-08-1983
20020917X03622,Accident,LAX82DA321,1982-08-29,"BLYTHE, CA",United States,,,,,Non-Fatal,Substantial,Airplane,N53186,Cessna,172,No,1,Reciprocating,Part 91: General Aviation,,Personal,,0,0,0,2,VMC,Landing,Probable Cause,29-08-1983
20020917X03195,Accident,DEN82DA177,1982-08-29,"ASPEN, CO",United States,,,,SARDY FIELD,Non-Fatal,Substantial,Glider,N5742S,Schweizer,84,No,0,Unknown,Part 91: General Aviation,,Personal,,0,0,0,1,VMC,Takeoff,Probable Cause,29-08-1983
20020917X02821,Accident,ATL82DA250,1982-08-29,"BRUNSWICK, GA",United States,,,BQK,GLYNCO JETPORT,Non-Fatal,Substantial,Airplane,N1737H,Cessna,310C,No,2,Reciprocating,Part 91: General Aviation,,Personal,,0,0,0,3,VMC,Landing,Probable Cause,29-08-1983
20020917X02820,Accident,ATL82DA249,1982-08-29,"CLEMSON, SC",United States,,,CEU,CLEMSON-OCONEE COUNTY,Non-Fatal,Substantial,Airplane,N15225,Beech,V35B,No,1,Reciprocating,Part 91: General Aviation,,Personal,,0,0,0,3,VMC,Landing,Probable Cause,29-08-1983
